,x,y,color,label,word
328,8.551343,4.8766704,[1.         0.31764706 0.         1.        ],thai,red curry paste
329,8.99086,3.3215508,[1.         0.31764706 0.         1.        ],thai,thai fish sauce
330,7.1462884,3.8481898,[1.         0.31764706 0.         1.        ],thai,thai red curry paste
331,11.609461,-0.81895924,[1.         0.31764706 0.         1.        ],thai,asian
332,8.546771,1.1992434,[1.         0.31764706 0.         1.        ],thai,rice noodles
333,7.799366,1.7391604,[1.         0.31764706 0.         1.        ],thai,roasted peanuts
334,7.8803263,1.1536198,[1.         0.31764706 0.         1.        ],thai,sambal oelek
335,8.4639845,3.337173,[1.         0.31764706 0.         1.        ],thai,lemongrass
336,7.352617,3.994359,[1.         0.31764706 0.         1.        ],thai,kaffir lime leaves
337,7.2042136,1.9330848,[1.         0.31764706 0.         1.        ],thai,palm sugar
338,8.371775,3.0855067,[1.         0.31764706 0.         1.        ],thai,satay
339,9.509888,-0.24289468,[1.         0.31764706 0.         1.        ],thai,chili garlic sauce
340,8.204742,1.4803895,[1.         0.31764706 0.         1.        ],thai,chili paste
341,8.365799,2.106636,[1.         0.31764706 0.         1.        ],thai,pad
342,8.812564,0.1346589,[1.         0.31764706 0.         1.        ],thai,fresh bean sprouts
343,10.2742815,2.1773949,[1.         0.31764706 0.         1.        ],thai,asian fish sauce
344,9.6871195,0.23178643,[1.         0.31764706 0.         1.        ],thai,mung bean sprouts
345,7.9809756,-0.0109447315,[1.         0.31764706 0.         1.        ],thai,szechuan
346,12.075008,0.62665945,[1.         0.31764706 0.         1.        ],thai,bean sprouts
347,8.260426,0.8889895,[1.         0.31764706 0.         1.        ],thai,sweet chili sauce
348,8.832971,0.28632906,[1.         0.31764706 0.         1.        ],thai,chili oil
349,6.461007,5.122602,[1.         0.31764706 0.         1.        ],thai,coconut milk
350,5.4736357,-2.6415987,[0.90329216 0.         0.         1.        ],japanese,dashi
351,5.1868544,-3.187464,[0.90329216 0.         0.         1.        ],japanese,bonito flakes
352,5.732599,-3.896127,[0.90329216 0.         0.         1.        ],japanese,dashi stock
353,6.2557163,-2.8778389,[0.90329216 0.         0.         1.        ],japanese,ponzu
354,5.4664598,-4.074311,[0.90329216 0.         0.         1.        ],japanese,dashi stock granules
355,9.492897,-2.9003916,[0.90329216 0.         0.         1.        ],japanese,mirin
356,6.7915487,-2.17926,[0.90329216 0.         0.         1.        ],japanese,daikon radish
357,5.5060334,-4.164609,[0.90329216 0.         0.         1.        ],japanese,mentsuyu
358,9.433552,-2.1386182,[0.90329216 0.         0.         1.        ],japanese,korean
359,10.024987,-2.6116557,[0.90329216 0.         0.         1.        ],japanese,chinese
360,8.328229,-3.1396391,[0.90329216 0.         0.         1.        ],japanese,sake
361,6.347511,-3.4660237,[0.90329216 0.         0.         1.        ],japanese,japanese leek
362,7.3210154,-2.1964443,[0.90329216 0.         0.         1.        ],japanese,udon
363,11.609461,-0.81895924,[0.90329216 0.         0.         1.        ],japanese,asian
364,7.113901,-3.0310874,[0.90329216 0.         0.         1.        ],japanese,doubanjiang
365,6.469806,-2.6899,[0.90329216 0.         0.         1.        ],japanese,gochujang
366,7.531044,-3.0960078,[0.90329216 0.         0.         1.        ],japanese,miso
367,12.643003,-1.6319925,[0.90329216 0.         0.         1.        ],japanese,sesame oil
368,6.7487793,-1.5385351,[0.90329216 0.         0.         1.        ],japanese,dried shiitake mushrooms
369,7.4041133,-2.3649712,[0.90329216 0.         0.         1.        ],japanese,ramen
370,8.715722,-1.564354,[0.90329216 0.         0.         1.        ],japanese,oriental
371,5.90404,-2.8134284,[0.90329216 0.         0.         1.        ],japanese,white sesame seeds
372,4.98092,-2.411952,[0.90329216 0.         0.         1.        ],japanese,white miso
373,7.2566495,-3.0289855,[0.90329216 0.         0.         1.        ],japanese,daikon
374,6.7688007,-5.6181746,[0.90329216 0.         0.         1.        ],japanese,katakuriko
375,6.729284,-2.37354,[0.8        0.04705882 0.04705882 1.        ],korean,kimchi
376,6.469806,-2.6899,[0.8        0.04705882 0.04705882 1.        ],korean,gochujang
377,11.609461,-0.81895924,[0.8        0.04705882 0.04705882 1.        ],korean,asian
378,10.024987,-2.6116557,[0.8        0.04705882 0.04705882 1.        ],korean,chinese
379,7.215242,-2.960354,[0.8        0.04705882 0.04705882 1.        ],korean,japanese
380,12.643003,-1.6319925,[0.8        0.04705882 0.04705882 1.        ],korean,sesame oil
381,9.492897,-2.9003916,[0.8        0.04705882 0.04705882 1.        ],korean,mirin
382,8.715722,-1.564354,[0.8        0.04705882 0.04705882 1.        ],korean,oriental
383,10.065811,-1.0586376,[0.8        0.04705882 0.04705882 1.        ],korean,rice wine
384,10.426075,-0.26700884,[0.8        0.04705882 0.04705882 1.        ],korean,rice vinegar
385,7.9809756,-0.0109447315,[0.8        0.04705882 0.04705882 1.        ],korean,szechuan
386,10.085442,-1.2741704,[0.8        0.04705882 0.04705882 1.        ],korean,soy sauce
387,6.7915487,-2.17926,[0.8        0.04705882 0.04705882 1.        ],korean,daikon radish
388,8.157165,-2.5829468,[0.8        0.04705882 0.04705882 1.        ],korean,sesame
389,7.113901,-3.0310874,[0.8        0.04705882 0.04705882 1.        ],korean,doubanjiang
390,9.452846,-1.6221063,[0.8        0.04705882 0.04705882 1.        ],korean,soba
391,7.2566495,-3.0289855,[0.8        0.04705882 0.04705882 1.        ],korean,daikon
392,11.850971,-1.1898239,[0.8        0.04705882 0.04705882 1.        ],korean,hoisin sauce
393,8.194299,-2.88409,[0.8        0.04705882 0.04705882 1.        ],korean,teriyaki
394,5.1868544,-3.187464,[0.8        0.04705882 0.04705882 1.        ],korean,bonito flakes
395,8.328229,-3.1396391,[0.8        0.04705882 0.04705882 1.        ],korean,sake
396,11.535147,-0.8966267,[0.8        0.04705882 0.04705882 1.        ],korean,oyster sauce
397,7.3210154,-2.1964443,[0.8        0.04705882 0.04705882 1.        ],korean,udon
398,7.4041133,-2.3649712,[0.8        0.04705882 0.04705882 1.        ],korean,ramen
399,6.347511,-3.4660237,[0.8        0.04705882 0.04705882 1.        ],korean,japanese leek
